source_dataset,file_id,path_type,relative_path,exists
ORIGA,499,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/499.jpg,True
ORIGA,499,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/499.png,True
ORIGA,500,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/500.jpg,True
ORIGA,500,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/500.png,True
ORIGA,501,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/501.jpg,True
ORIGA,501,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/501.png,True
ORIGA,502,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/502.jpg,True
ORIGA,502,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/502.png,True
ORIGA,503,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/503.jpg,True
ORIGA,503,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/503.png,True
ORIGA,504,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/504.jpg,True
ORIGA,504,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/504.png,True
ORIGA,505,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/505.jpg,True
ORIGA,505,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/505.png,True
ORIGA,506,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/506.jpg,True
ORIGA,506,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/506.png,True
ORIGA,507,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/507.jpg,True
ORIGA,507,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/507.png,True
ORIGA,508,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/508.jpg,True
ORIGA,508,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/508.png,True
ORIGA,509,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/509.jpg,True
ORIGA,509,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/509.png,True
ORIGA,510,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/510.jpg,True
ORIGA,510,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/510.png,True
ORIGA,511,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/511.jpg,True
ORIGA,511,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/511.png,True
ORIGA,512,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/512.jpg,True
ORIGA,512,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/512.png,True
ORIGA,513,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/513.jpg,True
ORIGA,513,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/513.png,True
ORIGA,514,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/514.jpg,True
ORIGA,514,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/514.png,True
ORIGA,515,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/515.jpg,True
ORIGA,515,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/515.png,True
ORIGA,516,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/516.jpg,True
ORIGA,516,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/516.png,True
ORIGA,517,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/517.jpg,True
ORIGA,517,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/517.png,True
ORIGA,518,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/518.jpg,True
ORIGA,518,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/518.png,True
ORIGA,519,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/519.jpg,True
ORIGA,519,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/519.png,True
ORIGA,520,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/520.jpg,True
ORIGA,520,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/520.png,True
ORIGA,521,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/521.jpg,True
ORIGA,521,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/521.png,True
ORIGA,522,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/522.jpg,True
ORIGA,522,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/522.png,True
ORIGA,523,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/523.jpg,True
ORIGA,523,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/523.png,True
ORIGA,524,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/524.jpg,True
ORIGA,524,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/524.png,True
ORIGA,525,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/525.jpg,True
ORIGA,525,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/525.png,True
ORIGA,526,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/526.jpg,True
ORIGA,526,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/526.png,True
ORIGA,527,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/527.jpg,True
ORIGA,527,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/527.png,True
ORIGA,528,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/528.jpg,True
ORIGA,528,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/528.png,True
ORIGA,529,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/529.jpg,True
ORIGA,529,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/529.png,True
ORIGA,530,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/530.jpg,True
ORIGA,530,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/530.png,True
ORIGA,531,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/531.jpg,True
ORIGA,531,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/531.png,True
ORIGA,532,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/532.jpg,True
ORIGA,532,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/532.png,True
ORIGA,533,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/533.jpg,True
ORIGA,533,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/533.png,True
ORIGA,534,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/534.jpg,True
ORIGA,534,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/534.png,True
ORIGA,535,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/535.jpg,True
ORIGA,535,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/535.png,True
ORIGA,536,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/536.jpg,True
ORIGA,536,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/536.png,True
ORIGA,537,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/537.jpg,True
ORIGA,537,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/537.png,True
ORIGA,538,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/538.jpg,True
ORIGA,538,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/538.png,True
ORIGA,539,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/539.jpg,True
ORIGA,539,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/539.png,True
ORIGA,540,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/540.jpg,True
ORIGA,540,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/540.png,True
ORIGA,541,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/541.jpg,True
ORIGA,541,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/541.png,True
ORIGA,542,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/542.jpg,True
ORIGA,542,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/542.png,True
ORIGA,543,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/543.jpg,True
ORIGA,543,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/543.png,True
ORIGA,544,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/544.jpg,True
ORIGA,544,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/544.png,True
ORIGA,545,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/545.jpg,True
ORIGA,545,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/545.png,True
ORIGA,546,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/546.jpg,True
ORIGA,546,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/546.png,True
ORIGA,547,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/547.jpg,True
ORIGA,547,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/547.png,True
ORIGA,548,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/548.jpg,True
ORIGA,548,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/548.png,True
ORIGA,549,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/549.jpg,True
ORIGA,549,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/549.png,True
ORIGA,550,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/550.jpg,True
ORIGA,550,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/550.png,True
ORIGA,551,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/551.jpg,True
ORIGA,551,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/551.png,True
ORIGA,552,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/552.jpg,True
ORIGA,552,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/552.png,True
ORIGA,553,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/553.jpg,True
ORIGA,553,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/553.png,True
ORIGA,554,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/554.jpg,True
ORIGA,554,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/554.png,True
ORIGA,555,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/555.jpg,True
ORIGA,555,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/555.png,True
ORIGA,556,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/556.jpg,True
ORIGA,556,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/556.png,True
ORIGA,557,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/557.jpg,True
ORIGA,557,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/557.png,True
ORIGA,558,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/558.jpg,True
ORIGA,558,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/558.png,True
ORIGA,559,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/559.jpg,True
ORIGA,559,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/559.png,True
ORIGA,560,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/560.jpg,True
ORIGA,560,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/560.png,True
ORIGA,561,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/561.jpg,True
ORIGA,561,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/561.png,True
ORIGA,562,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/562.jpg,True
ORIGA,562,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/562.png,True
ORIGA,563,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/563.jpg,True
ORIGA,563,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/563.png,True
ORIGA,564,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/564.jpg,True
ORIGA,564,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/564.png,True
ORIGA,565,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/565.jpg,True
ORIGA,565,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/565.png,True
ORIGA,566,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/566.jpg,True
ORIGA,566,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/566.png,True
ORIGA,567,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/567.jpg,True
ORIGA,567,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/567.png,True
ORIGA,568,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/568.jpg,True
ORIGA,568,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/568.png,True
ORIGA,569,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/569.jpg,True
ORIGA,569,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/569.png,True
ORIGA,570,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/570.jpg,True
ORIGA,570,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/570.png,True
ORIGA,571,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/571.jpg,True
ORIGA,571,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/571.png,True
ORIGA,572,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/572.jpg,True
ORIGA,572,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/572.png,True
ORIGA,573,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/573.jpg,True
ORIGA,573,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/573.png,True
ORIGA,574,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/574.jpg,True
ORIGA,574,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/574.png,True
ORIGA,575,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/575.jpg,True
ORIGA,575,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/575.png,True
ORIGA,576,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/576.jpg,True
ORIGA,576,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/576.png,True
ORIGA,577,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/577.jpg,True
ORIGA,577,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/577.png,True
ORIGA,578,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/578.jpg,True
ORIGA,578,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/578.png,True
ORIGA,579,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/579.jpg,True
ORIGA,579,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/579.png,True
ORIGA,580,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/580.jpg,True
ORIGA,580,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/580.png,True
ORIGA,581,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/581.jpg,True
ORIGA,581,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/581.png,True
ORIGA,582,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/582.jpg,True
ORIGA,582,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/582.png,True
ORIGA,583,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/583.jpg,True
ORIGA,583,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/583.png,True
ORIGA,584,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/584.jpg,True
ORIGA,584,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/584.png,True
ORIGA,585,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/585.jpg,True
ORIGA,585,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/585.png,True
ORIGA,586,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/586.jpg,True
ORIGA,586,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/586.png,True
ORIGA,587,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/587.jpg,True
ORIGA,587,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/587.png,True
ORIGA,588,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/588.jpg,True
ORIGA,588,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/588.png,True
ORIGA,589,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/589.jpg,True
ORIGA,589,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/589.png,True
ORIGA,590,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/590.jpg,True
ORIGA,590,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/590.png,True
ORIGA,591,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/591.jpg,True
ORIGA,591,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/591.png,True
ORIGA,592,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/592.jpg,True
ORIGA,592,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/592.png,True
ORIGA,593,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/593.jpg,True
ORIGA,593,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/593.png,True
ORIGA,594,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/594.jpg,True
ORIGA,594,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/594.png,True
ORIGA,595,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/595.jpg,True
ORIGA,595,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/595.png,True
ORIGA,596,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/596.jpg,True
ORIGA,596,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/596.png,True
ORIGA,597,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/597.jpg,True
ORIGA,597,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/597.png,True
ORIGA,598,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/598.jpg,True
ORIGA,598,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/598.png,True
ORIGA,599,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/599.jpg,True
ORIGA,599,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/599.png,True
ORIGA,600,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/600.jpg,True
ORIGA,600,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/600.png,True
ORIGA,601,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/601.jpg,True
ORIGA,601,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/601.png,True
ORIGA,602,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/602.jpg,True
ORIGA,602,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/602.png,True
ORIGA,603,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/603.jpg,True
ORIGA,603,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/603.png,True
ORIGA,604,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/604.jpg,True
ORIGA,604,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/604.png,True
ORIGA,605,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/605.jpg,True
ORIGA,605,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/605.png,True
ORIGA,606,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/606.jpg,True
ORIGA,606,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/606.png,True
ORIGA,607,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/607.jpg,True
ORIGA,607,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/607.png,True
ORIGA,608,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/608.jpg,True
ORIGA,608,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/608.png,True
ORIGA,609,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/609.jpg,True
ORIGA,609,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/609.png,True
ORIGA,610,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/610.jpg,True
ORIGA,610,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/610.png,True
ORIGA,611,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/611.jpg,True
ORIGA,611,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/611.png,True
ORIGA,612,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/612.jpg,True
ORIGA,612,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/612.png,True
ORIGA,613,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/613.jpg,True
ORIGA,613,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/613.png,True
ORIGA,614,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/614.jpg,True
ORIGA,614,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/614.png,True
ORIGA,615,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/615.jpg,True
ORIGA,615,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/615.png,True
ORIGA,616,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/616.jpg,True
ORIGA,616,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/616.png,True
ORIGA,617,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/617.jpg,True
ORIGA,617,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/617.png,True
ORIGA,618,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/618.jpg,True
ORIGA,618,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/618.png,True
ORIGA,619,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/619.jpg,True
ORIGA,619,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/619.png,True
ORIGA,620,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/620.jpg,True
ORIGA,620,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/620.png,True
ORIGA,621,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/621.jpg,True
ORIGA,621,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/621.png,True
ORIGA,622,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/622.jpg,True
ORIGA,622,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/622.png,True
ORIGA,623,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/623.jpg,True
ORIGA,623,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/623.png,True
ORIGA,624,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/624.jpg,True
ORIGA,624,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/624.png,True
ORIGA,625,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/625.jpg,True
ORIGA,625,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/625.png,True
ORIGA,626,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/626.jpg,True
ORIGA,626,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/626.png,True
ORIGA,627,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/627.jpg,True
ORIGA,627,mask,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/627.png,True
